Sub-network,Date,Model Parameters,Latency (ms),Model Size,Top-1 Acc (%)
"{'wid': None, 'd': [2, 2, 2, 2, 2], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.25, 0.2, 0.35], 'w': [1, 2, 1, 2, 1, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 32, 32, 32, 8, 32, 8, 8, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 8, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 05:40:06.217172,0,0.47172570539407865,0,79.48143405889884
"{'wid': None, 'd': [2, 0, 1, 2, 0], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.25, 0.25, 0.25], 'w': [0, 2, 0, 0, 1, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 8, 8, 8, 32, 32, 8, 8, 32, 32, 8, 32, 8, 8, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 8, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 05:44:08.931289,0,0.1561547175452088,0,78.16701344430217
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.25, 0.2, 0.35], 'w': [1, 2, 1, 2, 1, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 32, 32, 8, 32, 8, 8, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 32, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 32, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 05:50:26.385982,0,0.3583998040546989,0,79.35939500640205
"{'wid': None, 'd': [2, 0, 1, 2, 2], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.25, 0.2, 0.35], 'w': [0, 2, 1, 2, 1, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 32, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 32, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 05:56:23.355888,0,0.3383586339298738,0,79.23935659411012
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.25, 0.2, 0.35], 'w': [1, 2, 1, 2, 1, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 32, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 8, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:02:39.757331,0,0.3596514767035805,0,79.27736875800257
"{'wid': None, 'd': [2, 0, 1, 2, 0], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.25, 0.25, 0.25], 'w': [0, 2, 0, 0, 1, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 8, 8, 8, 32, 32, 8, 8, 32, 8, 8, 32, 8, 8, 32, 32, 32, 8, 32, 32, 8, 8, 8, 32, 8, 32, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 8, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:06:36.164298,0,0.149370471691487,0,78.20702624839949
"{'wid': None, 'd': [2, 0, 1, 2, 0], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.2, 0.25, 0.25, 0.25], 'w': [0, 2, 0, 0, 1, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 8, 8, 8, 32, 32, 8, 32, 32, 8, 8, 32, 8, 8, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:10:31.263260,0,0.1489634529596205,0,78.10499359795135
"{'wid': None, 'd': [2, 0, 2, 2, 2], 'e': [0.25, 0.35, 0.35, 0.2, 0.25, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.25, 0.2, 0.35], 'w': [1, 2, 1, 2, 1, 2], 'r': [224], 'q_bits': [8, 8, 32, 8, 8, 8, 8, 32, 32, 8, 32, 32, 32, 8, 32, 8, 32, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 32, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 32, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:17:04.717400,0,0.39507831508652747,0,79.31938220230474
"{'wid': None, 'd': [2, 0, 1, 2, 0], 'e': [0.25, 0.35, 0.25, 0.2, 0.2, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.2, 0.25, 0.25, 0.25], 'w': [0, 2, 0, 0, 1, 0], 'r': [224], 'q_bits': [8, 8, 8, 8, 8, 8, 8, 32, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 32, 32, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 8, 32, 32, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:20:37.406773,0,0.1147972920647556,0,76.88460307298335
"{'wid': None, 'd': [2, 0, 1, 2, 0], 'e': [0.25, 0.35, 0.25, 0.2, 0.2, 0.25, 0.2, 0.35, 0.2, 0.35, 0.35, 0.35, 0.35, 0.35, 0.2, 0.25, 0.25, 0.25], 'w': [0, 2, 0, 0, 1, 2], 'r': [224], 'q_bits': [8, 8, 8, 8, 8, 8, 8, 32, 32, 8, 8, 32, 32, 8, 32, 8, 8, 32, 32, 32, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 8, 32, 32, 32, 8, 8, 32, 8, 32, 8, 32, 8, 8, 8, 8, 32, 32, 8, 8, 8, 32], 'q_weights_mode': ['symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:24:21.646989,0,0.13327342113651874,0,77.99895966709347
"{'wid': None, 'd': [1, 0, 1, 0, 1], 'e': [0.2, 0.35, 0.25, 0.2, 0.25, 0.25, 0.25, 0.25, 0.25, 0.35, 0.2, 0.25, 0.35, 0.2, 0.35, 0.35, 0.2, 0.25], 'w': [2, 0, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 8, 32, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 32, 8, 32, 32, 32, 8, 32, 8], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:27:47.034560,0,0.05186066992401717,0,77.45878681177977
"{'wid': None, 'd': [1, 0, 1, 0, 1], 'e': [0.2, 0.35, 0.25, 0.2, 0.25, 0.25, 0.25, 0.25, 0.25, 0.35, 0.2, 0.25, 0.35, 0.2, 0.35, 0.35, 0.2, 0.25], 'w': [2, 0, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 8, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 32, 8, 32, 32, 32, 8, 32, 8], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:30:46.935904,0,0.050079512730141176,0,77.45878681177977
"{'wid': None, 'd': [1, 2, 1, 2, 2], 'e': [0.35, 0.35, 0.2, 0.2, 0.35, 0.25, 0.25, 0.25, 0.25, 0.25, 0.35, 0.25, 0.35, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 2, 2, 2], 'r': [224], 'q_bits': [8, 32, 32, 32, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 32, 32, 8, 8, 32, 32, 8, 8, 8, 8, 32, 8, 8, 8, 8, 32, 8, 8, 32, 32, 32, 32, 8, 32, 8, 32, 8, 8, 8, 8, 8, 8, 8, 32, 32, 32, 32, 8, 32, 32, 32, 8, 32, 32], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:37:37.100057,0,0.42371370374439216,0,79.5254481434059
"{'wid': None, 'd': [1, 0, 1, 2, 1], 'e': [0.2, 0.35, 0.25, 0.2, 0.25, 0.25, 0.25, 0.25, 0.25, 0.35, 0.2, 0.25, 0.35, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 1, 0, 2], 'r': [224], 'q_bits': [8, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 8, 32, 8, 32, 32, 8, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 32, 8, 32, 8, 32, 32, 32, 8, 32, 8], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:41:02.370129,0,0.09998433157979096,0,78.26104353393086
"{'wid': None, 'd': [1, 0, 1, 2, 1], 'e': [0.25, 0.35, 0.25, 0.2, 0.25, 0.25, 0.25, 0.25, 0.25, 0.35, 0.2, 0.25, 0.35, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 1, 2, 2], 'r': [224], 'q_bits': [8, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 32, 8, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 8, 8, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 32, 32, 8, 32, 8, 32, 32, 32, 8, 32, 8], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:45:06.146972,0,0.17141972095804284,0,79.07930537772087
"{'wid': None, 'd': [1, 0, 1, 2, 1], 'e': [0.25, 0.35, 0.25, 0.2, 0.35, 0.25, 0.25, 0.25, 0.25, 0.35, 0.35, 0.25, 0.35, 0.2, 0.35, 0.35, 0.25, 0.25], 'w': [2, 2, 0, 1, 2, 2], 'r': [224], 'q_bits': [8, 32, 8, 32, 8, 8, 8, 8, 8, 32, 8, 8, 8, 8, 8, 32, 8, 32, 32, 8, 8, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 8, 8, 32, 32, 8, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 32, 32, 32, 8, 32, 32, 32, 8, 32, 8], 'q_weights_mode': ['asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'symmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'symmetric', 'asymmetric', 'symmetric', 'asymmetric', 'asymmetric', 'asymmetric', 'asymmetric']}",2024-01-19 06:50:22.084033,0,0.28399822064377395,0,79.34939180537772
